OTAB_010wtp_T025_q	OTAB_010wtp_T025_i	OTAB_020wtp_T025_q	OTAB_020wtp_T025_i	OTAB_030wtp_T025_q	OTAB_030wtp_T025_i	OTAB_040wtp_T025_q	OTAB_040wtp_T025_i	OTAB_050wtp_T025_q	OTAB_050wtp_T025_i	OTAB_061wtp_T025_q	OTAB_061wtp_T025_i	OTAB_062wtp_T025_q	OTAB_062wtp_T025_i	OTAB_063wtp_T025_q	OTAB_063wtp_T025_i	OTAB_064wtp_T025_q	OTAB_064wtp_T025_i	OTAB_065wtp_T025_q	OTAB_065wtp_T025_i	OTAB_066wtp_T025_q	OTAB_066wtp_T025_i	OTAB_067wtp_T025_q	OTAB_067wtp_T025_i	OTAB_068wtp_T025_q	OTAB_068wtp_T025_i	OTAB_069wtp_T025_q	OTAB_069wtp_T025_i	OTAB_070wtp_T025_q	OTAB_070wtp_T025_i	OTAB_071wtp_T025_q	OTAB_071wtp_T025_i	OTAB_073wtp_T025_q	OTAB_073wtp_T025_i	OTAB_074wtp_T025_q	OTAB_074wtp_T025_i	OTAB_075wtp_T025_q	OTAB_075wtp_T025_i	OTAB_078wtp_T025_q	OTAB_078wtp_T025_i	OTAB_079wtp_T025_q	OTAB_079wtp_T025_i	OTAB_080wtp_T025_q	OTAB_080wtp_T025_i	OTAB_090wtp_T025_q	OTAB_090wtp_T025_i	OTAB_100wtp_T025_q	OTAB_100wtp_T025_i	OTAB_078wtp_T058_q	OTAB_078wtp_T058_i	OTAB_078wtp_T060_q	OTAB_078wtp_T060_i	OTAB_082wtp_T025_q	OTAB_082wtp_T025_i	OTAB_093wtp_T025_q	OTAB_093wtp_T025_i	OTAB_100wtp_T095_q	OTAB_100wtp_T095_i
2.369298	0.03680657	2.369298	0.09278632	2.362682	0.1404039	2.375913	0.2288615	2.369298	0.4177961	2.369298	0.6692792	2.627188	0.03677579	2.369298	0.7546436	2.362682	0.1777578	2.382528	0.809217	2.369298	0.7917756	2.369298	0.4092138	2.369298	0.8655333	2.362682	0.08271038	2.375913	0.6711153	2.640407	0.6165823	2.501577	1.035288	2.50819	41.23174	2.997072	0.01520851	2.501577	3.015424	2.468513	0.2565202	2.567695	0.6147313	2.375913	0.2365604	2.349451	0.01880902	2.501577	0.1673803	2.50819	1.021002	2.640407	0.07585817	2.309753	0.04863635	2.309753	0.0222282
2.375913	0.04483877	2.375913	0.09454052	2.369298	0.1332236	2.382528	0.261758	2.375913	0.3761567	2.375913	0.6158792	2.633798	0.03096912	2.375913	0.7119899	2.369298	0.1753546	2.389143	0.7781801	2.375913	0.7573472	2.375913	0.3699115	2.375913	0.8633078	2.369298	0.09644054	2.382528	0.6914936	2.647016	0.6101413	2.50819	0.8757017	2.514802	40.55809	3.003672	0.007976101	2.50819	10.35279	2.475126	0.4990415	2.574306	0.383092	2.382528	0.2945422	2.356067	0.00269838	2.50819	0.1871876	2.514802	0.7463096	2.647016	0.08644496	2.31637	0.05942761	2.31637	0.04715827
2.382528	0.05102621	2.382528	0.09360946	2.375913	0.1452455	2.389143	0.2461721	2.382528	0.4599793	2.382528	0.6493528	2.640407	0.02240477	2.382528	0.7636116	2.375913	0.166097	2.395758	0.7333312	2.382528	0.7740001	2.382528	0.3741406	2.382528	0.8635783	2.375913	0.1134551	2.389143	0.7111073	2.653625	0.5906608	2.514802	0.9189138	2.521414	26.43397	3.010272	0.01586323	2.514802	31.2827	2.481739	0.7658785	2.580917	0.2880032	2.389143	0.3924188	2.362682	0.008329316	2.514802	0.156386	2.521414	0.8692798	2.653625	0.08126743	2.322986	0.08542869	2.322986	0.08431543
2.389143	0.04453479	2.389143	0.1090029	2.382528	0.1553402	2.395758	0.2173275	2.389143	0.4590711	2.389143	0.6851095	2.647016	0.03139813	2.389143	0.7358315	2.382528	0.1706823	2.402373	0.7843503	2.389143	0.7870605	2.389143	0.4214658	2.389143	0.8228184	2.382528	0.1301859	2.395758	0.6937426	2.660234	0.5533416	2.521414	0.9544763	2.528026	10.42211	3.016872	0.01263112	2.521414	84.99188	2.488352	1.32275	2.587527	0.2788192	2.395758	0.4811705	2.369298	0.01005533	2.521414	0.1803584	2.528026	0.8522383	2.660234	0.07463503	2.329603	0.08796205	2.329603	0.06967961
2.395758	0.04126421	2.395758	0.09578181	2.389143	0.1641054	2.402373	0.2350653	2.395758	0.4058403	2.395758	0.7017403	2.653625	0.04141665	2.395758	0.6926203	2.389143	0.1788534	2.408988	0.8023267	2.395758	0.7811369	2.395758	0.4083768	2.395758	0.7716691	2.389143	0.1629674	2.402373	0.6677455	2.666843	0.6895066	2.528026	0.9926138	2.534638	4.186819	3.023471	0.01276085	2.528026	91.63464	2.494965	2.414116	2.594138	0.2300384	2.402373	0.813787	2.375913	0.004095049	2.528026	0.2311629	2.534638	0.8281004	2.666843	0.08927046	2.336219	0.1000097	2.336219	0.05364559
2.402373	0.05536895	2.402373	0.1061816	2.395758	0.1396253	2.408988	0.25266	2.402373	0.4292005	2.402373	0.649817	2.660234	0.03018393	2.402373	0.7065659	2.395758	0.1799307	2.415602	0.7600293	2.402373	0.7798076	2.402373	0.398927	2.402373	0.8356102	2.395758	0.1945735	2.408988	0.6407534	2.673452	0.6091613	2.534638	0.8778671	2.54125	1.927268	3.030071	0.004846611	2.534638	84.28078	2.501577	5.334835	2.600748	0.1891179	2.408988	1.109625	2.382528	0.02008236	2.534638	0.2948747	2.54125	0.8359956	2.673452	0.08424526	2.342835	0.1329648	2.342835	0.1130495
2.408988	0.0506792	2.408988	0.09905694	2.402373	0.1615231	2.415602	0.2683094	2.408988	0.4384774	2.408988	0.5969044	2.666843	0.04256368	2.408988	0.719486	2.402373	0.1840323	2.422217	0.7664849	2.408988	0.7835624	2.408988	0.3622825	2.408988	0.7954953	2.402373	0.2246661	2.415602	0.6277125	2.68006	0.5780148	2.54125	0.8439182	2.547861	1.857617	3.03667	0.01500875	2.54125	52.39508	2.50819	11.86807	2.607358	0.1579851	2.415602	1.305162	2.389143	0.00760032	2.54125	0.6527519	2.547861	0.7849691	2.68006	0.07723659	2.349451	0.1708416	2.349451	0.07883691
2.415602	0.04910182	2.415602	0.09251977	2.408988	0.1520649	2.422217	0.2324367	2.415602	0.4014333	2.415602	0.5981569	2.673452	0.02696457	2.415602	0.6889943	2.408988	0.19055	2.428831	0.727309	2.415602	0.7158395	2.415602	0.3654006	2.415602	0.8016013	2.408988	0.2545326	2.422217	0.6268284	2.686668	0.5493522	2.547861	0.7903651	2.554473	0.8936565	3.043269	0.004340814	2.547861	19.29367	2.514802	29.73229	2.613968	0.1488221	2.422217	1.150997	2.395758	0.01011803	2.547861	2.888219	2.554473	0.6695862	2.686668	0.06014673	2.356067	0.177206	2.356067	0.09395885
2.422217	0.04448076	2.422217	0.08905268	2.415602	0.1461324	2.428831	0.2112717	2.422217	0.4129654	2.422217	0.6485428	2.68006	0.02957653	2.422217	0.7005207	2.415602	0.1910953	2.435445	0.7510925	2.422217	0.6700917	2.422217	0.3678315	2.422217	0.7715737	2.415602	0.2857558	2.428831	0.5483841	2.693276	0.482469	2.554473	0.731977	2.561084	0.9128543	3.049868	0.009168439	2.554473	3.551569	2.521414	75.26403	2.620578	0.1331621	2.428831	0.8777469	2.402373	0.01724203	2.554473	5.910008	2.561084	0.7951565	2.693276	0.06551527	2.362682	0.1292793	2.362682	0.1547923
2.428831	0.04408257	2.428831	0.08291571	2.422217	0.156296	2.435445	0.2293097	2.428831	0.3510554	2.428831	0.5557003	2.686668	0.03793227	2.428831	0.6947056	2.422217	0.1626703	2.442059	0.7658272	2.428831	0.705842	2.428831	0.351225	2.428831	0.7340969	2.422217	0.3237159	2.435445	0.5603383	2.699884	0.5260905	2.561084	0.812115	2.567695	0.8289746	3.056467	0.01228708	2.561084	2.333817	2.528026	115.5993	2.627188	0.127421	2.435445	0.822101	2.408988	0.01471306	2.561084	12.40511	2.567695	1.091667	2.699884	0.08311636	2.369298	0.1367633	2.369298	0.1538136
2.435445	0.05138918	2.435445	0.09622873	2.428831	0.1405593	2.442059	0.2235541	2.435445	0.3546665	2.435445	0.5630754	2.693276	0.01918425	2.435445	0.686248	2.428831	0.1643147	2.448672	0.7379822	2.435445	0.7406729	2.435445	0.3315814	2.435445	0.7898907	2.428831	0.3652955	2.442059	0.6034324	2.706492	0.492947	2.567695	0.9691855	2.574306	0.7705719	3.063066	0.007185537	2.567695	2.032239	2.534638	144.7194	2.633798	0.1029001	2.442059	0.8470623	2.415602	0.007298805	2.567695	14.68941	2.574306	0.9018608	2.706492	0.06171231	2.375913	0.1325959	2.375913	0.1976446
2.442059	0.04523442	2.442059	0.0957542	2.435445	0.1338029	2.448672	0.2451055	2.442059	0.390091	2.442059	0.5959359	2.699884	0.02496984	2.442059	0.6817166	2.435445	0.1625516	2.455286	0.7039016	2.442059	0.7324569	2.442059	0.3680583	2.442059	0.8060601	2.435445	0.4049779	2.448672	0.5848627	2.7131	0.5284564	2.574306	0.7955704	2.580917	0.6719361	3.069664	0.01854999	2.574306	1.200704	2.54125	136.4376	2.640407	0.1024471	2.448672	0.8202171	2.422217	0.002471584	2.574306	7.488325	2.580917	0.734409	2.7131	0.06662794	2.382528	0.1629521	2.382528	0.1692401
2.448672	0.04179429	2.448672	0.0895867	2.442059	0.1536661	2.455286	0.2321899	2.448672	0.3959673	2.448672	0.5773982	2.706492	0.01986482	2.448672	0.6918832	2.442059	0.172687	2.4619	0.7172789	2.448672	0.7755824	2.448672	0.3184566	2.448672	0.8321558	2.442059	0.438197	2.455286	0.5658105	2.719707	0.5147059	2.580917	0.7005118	2.587527	0.5345907	3.076262	0.003276478	2.580917	0.9310353	2.547861	116.1671	2.647016	0.1150273	2.455286	0.7933302	2.428831	0.00602843	2.580917	3.579059	2.587527	0.7485728	2.719707	0.0559959	2.389143	0.221101	2.389143	0.1778263
2.455286	0.05291351	2.455286	0.0982749	2.448672	0.1653025	2.4619	0.2144385	2.455286	0.3563889	2.455286	0.5684513	2.7131	0.03169067	2.455286	0.6356704	2.448672	0.1790098	2.468513	0.6605322	2.455286	0.7142517	2.455286	0.3395689	2.455286	0.7567786	2.448672	0.4152973	2.4619	0.5310212	2.726315	0.5017439	2.587527	0.8958391	2.594138	0.6283383	3.08286	0.006000258	2.587527	0.9328072	2.554473	50.25678	2.653625	0.1040375	2.4619	0.751642	2.435445	0.004249547	2.587527	1.714281	2.594138	0.7197911	2.726315	0.06838741	2.395758	0.1323042	2.395758	0.1841605
2.4619	0.04903297	2.4619	0.1035985	2.455286	0.1513536	2.468513	0.1901095	2.4619	0.3317775	2.4619	0.5105719	2.719707	0.0221788	2.4619	0.5868197	2.455286	0.1614511	2.475126	0.6693653	2.4619	0.6814873	2.4619	0.3319319	2.4619	0.6667657	2.455286	0.3465852	2.468513	0.4804995	2.732922	0.4426335	2.594138	0.726285	2.600748	0.4652152	3.089458	0.003202097	2.594138	0.793392	2.561084	20.40934	2.660234	0.09099083	2.468513	0.7139103	2.442059	0.007654861	2.594138	1.058105	2.600748	0.8145896	2.732922	0.05794073	2.402373	0.147711	2.402373	0.188831
2.468513	0.04271501	2.468513	0.09599698	2.4619	0.143939	2.475126	0.2247286	2.468513	0.3149143	2.468513	0.4528403	2.726315	0.03658503	2.468513	0.5751356	2.4619	0.1794737	2.481739	0.6818786	2.468513	0.6305424	2.468513	0.30203	2.468513	0.6858216	2.4619	0.3132583	2.475126	0.5532004	2.739529	0.4940544	2.600748	0.6948988	2.607358	0.4461876	3.096056	0.005705111	2.600748	0.8085195	2.567695	7.73656	2.666843	0.08106726	2.475126	0.7022366	2.448672	0.007393256	2.600748	0.807676	2.607358	0.5614166	2.739529	0.05727832	2.408988	0.123204	2.408988	0.1623015
2.475126	0.04221262	2.475126	0.09324884	2.468513	0.1227926	2.481739	0.236368	2.475126	0.3679539	2.475126	0.4953529	2.732922	0.01315892	2.475126	0.6260687	2.468513	0.1308285	2.488352	0.6489652	2.475126	0.6901446	2.475126	0.3226367	2.475126	0.716316	2.468513	0.3210867	2.481739	0.5447573	2.746136	0.4333213	2.607358	0.8038219	2.613968	0.5073267	3.102653	0.01040333	2.607358	0.6809924	2.574306	3.903344	2.673452	0.08332623	2.481739	0.6374426	2.455286	0.01517438	2.607358	0.7742641	2.613968	0.8127737	2.746136	0.05109907	2.415602	0.1487543	2.415602	0.1961672
2.481739	0.04291442	2.481739	0.09723583	2.475126	0.1374587	2.488352	0.1942506	2.481739	0.3642177	2.481739	0.5707944	2.739529	0.02790825	2.481739	0.6334714	2.475126	0.1359495	2.494965	0.670533	2.481739	0.7025859	2.481739	0.3238222	2.481739	0.7539038	2.475126	0.364631	2.488352	0.4944942	2.752742	0.4372469	2.613968	0.6482307	2.620578	0.3861723	3.109251	0.004036139	2.613968	0.4779938	2.580917	2.457788	2.68006	0.07007718	2.488352	0.5814012	2.4619	0.01496418	2.613968	0.860534	2.620578	0.6562193	2.752742	0.05780636	2.422217	0.1564099	2.422217	0.1266136
2.488352	0.04256491	2.488352	0.09516882	2.481739	0.1473542	2.494965	0.2168913	2.488352	0.3154876	2.488352	0.4764022	2.746136	0.02364822	2.488352	0.5858487	2.481739	0.1531494	2.501577	0.6904481	2.488352	0.6341761	2.488352	0.3152414	2.488352	0.6725818	2.481739	0.4528654	2.494965	0.4885121	2.759349	0.3751955	2.620578	0.5752353	2.627188	0.3375798	3.115848	0.01438361	2.620578	0.6131429	2.587527	2.209027	2.686668	0.07933318	2.494965	0.6911487	2.468513	0.009248888	2.620578	0.7024761	2.627188	0.5533118	2.759349	0.04273078	2.428831	0.1567269	2.428831	0.1832672
2.494965	0.04765402	2.494965	0.1128223	2.488352	0.130881	2.501577	0.2343369	2.494965	0.3640171	2.494965	0.5105964	2.752742	0.02670154	2.494965	0.5606084	2.488352	0.1470455	2.50819	0.6307774	2.494965	0.6371393	2.494965	0.297409	2.494965	0.6706673	2.488352	0.5331004	2.501577	0.502763	2.765955	0.4623372	2.627188	0.716105	2.633798	0.252573	3.122445	0.008263759	2.627188	0.7052787	2.594138	1.723487	2.693276	0.06469136	2.501577	0.8374653	2.475126	0.003058476	2.627188	0.5818388	2.633798	0.7244667	2.765955	0.07102707	2.435445	0.2751918	2.435445	0.2542301
2.501577	0.04982736	2.501577	0.09660223	2.494965	0.1383488	2.50819	0.2152677	2.501577	0.3283519	2.501577	0.5021795	2.759349	0.01678138	2.501577	0.5934991	2.494965	0.1397004	2.514802	0.6065357	2.501577	0.658505	2.501577	0.2930665	2.501577	0.6545053	2.494965	0.6919588	2.50819	0.4965376	2.772561	0.4370599	2.633798	0.6549674	2.640407	0.3095633	3.129041	0.01178221	2.633798	0.3771767	2.600748	1.580586	2.699884	0.06517385	2.50819	1.074935	2.481739	0.01023414	2.633798	0.7019075	2.640407	0.654681	2.772561	0.06200177	2.442059	0.2857959	2.442059	0.2407321
2.50819	0.04786502	2.50819	0.09554521	2.501577	0.1540846	2.514802	0.2082457	2.50819	0.3225874	2.50819	0.4576411	2.765955	0.04431575	2.50819	0.5184788	2.501577	0.1285282	2.521414	0.6080141	2.50819	0.631763	2.50819	0.2800372	2.50819	0.6450454	2.501577	1.031797	2.514802	0.4816828	2.779167	0.3919892	2.640407	0.6400239	2.647016	0.3772637	3.135638	0.005178252	2.640407	0.4530092	2.607358	1.276845	2.706492	0.05237086	2.514802	1.421585	2.488352	0.005508955	2.640407	0.6089437	2.647016	0.7473939	2.779167	0.04650835	2.448672	0.2773093	2.448672	0.3339754
2.514802	0.04531297	2.514802	0.09239674	2.50819	0.1387234	2.521414	0.2289767	2.514802	0.3397277	2.514802	0.4264864	2.772561	0.02686893	2.514802	0.5526206	2.50819	0.1318628	2.528026	0.6015813	2.514802	0.5893584	2.514802	0.2887755	2.514802	0.6783311	2.50819	1.329371	2.521414	0.4710489	2.785773	0.4186416	2.647016	0.601204	2.653625	0.3172336	3.142234	0.008690633	2.647016	0.4528789	2.613968	1.103281	2.7131	0.06860122	2.521414	1.795699	2.494965	0.01544388	2.647016	0.6066694	2.653625	0.7633397	2.785773	0.04850907	2.455286	0.2527685	2.455286	0.3982119
2.521414	0.04530985	2.521414	0.08688045	2.514802	0.1331321	2.528026	0.2125032	2.521414	0.3446838	2.521414	0.427301	2.779167	0.01457249	2.521414	0.592887	2.514802	0.1189086	2.534638	0.5791642	2.521414	0.5807863	2.521414	0.3060335	2.521414	0.6573652	2.514802	2.236201	2.528026	0.4668232	2.792379	0.3467395	2.653625	0.7063037	2.660234	0.3432647	3.148831	0.01060526	2.653625	0.5600952	2.620578	0.8463116	2.719707	0.0770868	2.528026	2.006855	2.501577	0.00588096	2.653625	0.6598219	2.660234	0.6410056	2.792379	0.04716047	2.4619	0.2182571	2.4619	0.4597982
2.528026	0.05033651	2.528026	0.08916623	2.521414	0.1546574	2.534638	0.2275888	2.528026	0.2849862	2.528026	0.4367289	2.785773	0.02713048	2.528026	0.5436493	2.521414	0.1292382	2.54125	0.5481992	2.528026	0.5808641	2.528026	0.3037612	2.528026	0.6477664	2.521414	4.917865	2.534638	0.4571045	2.798985	0.3081971	2.660234	0.5640572	2.666843	0.3364396	3.155427	0.00536997	2.660234	0.4637465	2.627188	0.8675734	2.726315	0.06823765	2.534638	3.008893	2.50819	0.01238088	2.660234	0.6997612	2.666843	0.6099188	2.798985	0.04953188	2.468513	0.2209132	2.468513	0.8532075
2.534638	0.03818646	2.534638	0.09243904	2.528026	0.1470633	2.54125	0.2319167	2.534638	0.3037651	2.534638	0.4652368	2.792379	0.01074104	2.534638	0.5389551	2.528026	0.1217209	2.547861	0.5183437	2.534638	0.5950747	2.534638	0.2881331	2.534638	0.6587149	2.528026	11.23065	2.54125	0.4295391	2.80559	0.3539965	2.666843	0.630611	2.673452	0.3136002	3.162023	0.01529665	2.666843	0.4559243	2.633798	0.8238334	2.732922	0.05092271	2.54125	4.826803	2.514802	0.008094372	2.666843	0.7126371	2.673452	0.7686369	2.80559	0.0389649	2.475126	0.3062269	2.475126	0.7551587
2.54125	0.05329351	2.54125	0.1101767	2.534638	0.1382644	2.547861	0.1981501	2.54125	0.2994081	2.54125	0.4735028	2.798985	0.01550347	2.54125	0.4946671	2.534638	0.1387242	2.554473	0.5234317	2.54125	0.5488445	2.54125	0.3076812	2.54125	0.6140957	2.534638	24.51227	2.547861	0.4030517	2.812195	0.3474678	2.673452	0.572078	2.68006	0.2726724	3.168618	0.008187202	2.673452	0.3024867	2.640407	0.6691886	2.739529	0.05334713	2.547861	9.102657	2.521414	0.01176607	2.673452	0.5431818	2.68006	0.5404285	2.812195	0.04085412	2.481739	0.7956241	2.481739	1.407186
2.547861	0.04848529	2.547861	0.08549852	2.54125	0.1478921	2.554473	0.1727751	2.547861	0.261841	2.547861	0.3984041	2.80559	0.03264643	2.547861	0.5471118	2.54125	0.1513771	2.561084	0.528706	2.547861	0.5092343	2.547861	0.2677839	2.547861	0.6099114	2.54125	35.3315	2.554473	0.4059813	2.8188	0.3893077	2.68006	0.5445922	2.686668	0.2435498	3.175214	0.007918909	2.68006	0.3826303	2.647016	0.7875758	2.746136	0.05178374	2.554473	10.07233	2.528026	0.009216053	2.68006	0.5767963	2.686668	0.603459	2.8188	0.04458983	2.488352	1.723747	2.488352	2.569792
2.554473	0.04030699	2.554473	0.0904392	2.547861	0.1555438	2.561084	0.2003276	2.554473	0.2706983	2.554473	0.3422364	2.812195	0.01705772	2.554473	0.4439559	2.547861	0.1192923	2.567695	0.5504223	2.554473	0.5144211	2.554473	0.2358273	2.554473	0.6028467	2.547861	42.83958	2.561084	0.4089718	2.825405	0.3376022	2.686668	0.54934	2.693276	0.2352381	3.181809	0.01030663	2.686668	0.3257687	2.653625	0.7151959	2.752742	0.05408223	2.561084	11.07072	2.534638	0.01759034	2.686668	0.5052954	2.693276	0.4532005	2.825405	0.05017041	2.494965	3.070297	2.494965	5.498397
2.561084	0.05270803	2.561084	0.09597884	2.554473	0.1545647	2.567695	0.2345837	2.561084	0.2799658	2.561084	0.3978365	2.8188	0.01511509	2.561084	0.4366677	2.554473	0.09761032	2.574306	0.4944975	2.561084	0.5189988	2.561084	0.2539131	2.561084	0.595413	2.554473	24.28684	2.567695	0.4253767	2.83201	0.3579247	2.693276	0.5608778	2.699884	0.2727896	3.188404	0.01203231	2.693276	0.3426333	2.660234	0.6685839	2.759349	0.04393421	2.567695	8.857627	2.54125	0.02588675	2.693276	0.7163446	2.699884	0.7314887	2.83201	0.04819793	2.501577	3.406244	2.501577	7.590954
2.567695	0.04929409	2.567695	0.1014499	2.561084	0.1546255	2.574306	0.2188775	2.567695	0.3212783	2.567695	0.4571855	2.825405	0.02107081	2.567695	0.4302534	2.561084	0.1119159	2.580917	0.4903705	2.567695	0.5496172	2.567695	0.2939536	2.567695	0.5838145	2.561084	12.27051	2.574306	0.4025698	2.838614	0.3563945	2.699884	0.4825696	2.706492	0.2845765	3.194999	0.009259312	2.699884	0.3442451	2.666843	0.7801241	2.765955	0.05027341	2.574306	4.382366	2.547861	0.01600503	2.699884	0.5979436	2.706492	0.6448813	2.838614	0.04787628	2.50819	1.899248	2.50819	6.797117
2.574306	0.05298967	2.574306	0.09825495	2.567695	0.1410366	2.580917	0.1847368	2.574306	0.293741	2.574306	0.395346	2.83201	0.01685585	2.574306	0.4292188	2.567695	0.110745	2.587527	0.5169884	2.574306	0.5063478	2.574306	0.2809105	2.574306	0.5826657	2.567695	3.810164	2.580917	0.3595487	2.845219	0.3671396	2.706492	0.5801771	2.7131	0.2905131	3.201594	0.009692912	2.706492	0.3174412	2.673452	0.5821054	2.772561	0.04626174	2.580917	1.365968	2.554473	0.002263632	2.706492	0.5484673	2.7131	0.6186564	2.845219	0.03964208	2.514802	1.480267	2.514802	9.523572
2.580917	0.0471156	2.580917	0.08854824	2.574306	0.1376039	2.587527	0.1861351	2.580917	0.2464183	2.580917	0.3508018	2.838614	0.02404967	2.580917	0.4372717	2.574306	0.1188414	2.594138	0.4892693	2.580917	0.4747375	2.580917	0.2825806	2.580917	0.5904235	2.574306	1.341209	2.587527	0.370018	2.851823	0.3314157	2.7131	0.5463802	2.719707	0.2962435	3.208188	0.003785925	2.7131	0.3428288	2.68006	0.4449074	2.779167	0.04593897	2.587527	0.5562741	2.561084	0.01708337	2.7131	0.4788207	2.719707	0.6247297	2.851823	0.06794992	2.521414	1.505185	2.521414	7.407257
2.587527	0.04149957	2.587527	0.1003163	2.580917	0.1421582	2.594138	0.1898285	2.587527	0.2758018	2.587527	0.4228795	2.845219	0.01858003	2.587527	0.4917841	2.580917	0.1015936	2.600748	0.4348392	2.587527	0.5065633	2.587527	0.2779882	2.587527	0.5679013	2.580917	0.806272	2.594138	0.3872209	2.858427	0.411109	2.719707	0.4875097	2.726315	0.2303777	3.214782	0.008768903	2.719707	0.2968031	2.686668	0.6536265	2.785773	0.06428174	2.594138	0.3672565	2.567695	0.003876271	2.719707	0.549041	2.726315	0.4951823	2.858427	0.06208363	2.528026	1.953272	2.528026	3.812636
2.594138	0.04397372	2.594138	0.08742338	2.587527	0.1399245	2.600748	0.1908755	2.594138	0.3146639	2.594138	0.3850128	2.851823	0.01058084	2.594138	0.4194671	2.587527	0.1070989	2.607358	0.4576829	2.594138	0.498095	2.594138	0.245258	2.594138	0.5565761	2.587527	0.8444362	2.600748	0.3647638	2.865031	0.3385874	2.726315	0.5156163	2.732922	0.2431252	3.221377	0.008363542	2.726315	0.2573437	2.693276	0.4585763	2.792379	0.03874725	2.600748	0.2895585	2.574306	0.01511828	2.726315	0.5821139	2.732922	0.5350106	2.865031	0.05417433	2.534638	4.298314	2.534638	2.60167
2.600748	0.05247049	2.600748	0.09496836	2.594138	0.1530477	2.607358	0.1992849	2.600748	0.2717327	2.600748	0.3330199	2.858427	0.01608574	2.600748	0.4230841	2.594138	0.1076709	2.613968	0.426449	2.600748	0.4617369	2.600748	0.235469	2.600748	0.5554524	2.594138	0.7556116	2.607358	0.3503535	2.871634	0.327604	2.732922	0.4711638	2.739529	0.3620702	3.227971	0.004776863	2.732922	0.3399673	2.699884	0.4971416	2.798985	0.04331095	2.607358	0.2484283	2.580917	0.01076322	2.732922	0.5045644	2.739529	0.5663977	2.871634	0.0512205	2.54125	7.096143	2.54125	1.548947
2.607358	0.05035753	2.607358	0.1013437	2.600748	0.1465183	2.613968	0.1858834	2.607358	0.2749752	2.607358	0.3714903	2.865031	0.01167726	2.607358	0.46563	2.600748	0.1102617	2.620578	0.419706	2.607358	0.4538805	2.607358	0.2472451	2.607358	0.5228733	2.600748	0.5884063	2.613968	0.3373875	2.878238	0.3246133	2.739529	0.4163703	2.746136	0.1656468	3.234564	0.004280423	2.739529	0.2474746	2.706492	0.5829599	2.80559	0.04963413	2.613968	0.2049394	2.587527	0.0079306	2.739529	0.4399788	2.746136	0.4394921	2.878238	0.03407006	2.547861	15.17197	2.547861	0.4730983
2.613968	0.03916977	2.613968	0.1082108	2.607358	0.1603736	2.620578	0.1660856	2.613968	0.2714724	2.613968	0.3849194	2.871634	0.01696608	2.613968	0.3970491	2.607358	0.1087705	2.627188	0.4572794	2.613968	0.4508979	2.613968	0.2635924	2.613968	0.488793	2.607358	0.5516591	2.620578	0.3364994	2.884841	0.3216871	2.746136	0.4989893	2.752742	0.2304956	3.241158	0.007412572	2.746136	0.2294119	2.7131	0.5843898	2.812195	0.0423609	2.620578	0.1872676	2.594138	0.009538935	2.746136	0.569468	2.752742	0.5151921	2.884841	0.03511788	2.554473	13.8843	2.554473	0.2995569
2.620578	0.04337645	2.620578	0.09507448	2.613968	0.1402411	2.627188	0.1980291	2.620578	0.2337558	2.620578	0.3149768	2.878238	0.02559652	2.620578	0.3660031	2.613968	0.09234278	2.633798	0.416318	2.620578	0.4205312	2.620578	0.254968	2.620578	0.4144072	2.613968	0.4849893	2.627188	0.3431279	2.891444	0.2871421	2.752742	0.5069327	2.759349	0.2263068	3.247751	0.004430134	2.752742	0.199327	2.719707	0.501213	2.8188	0.03507689	2.627188	0.1700977	2.600748	0.009789892	2.752742	0.456867	2.759349	0.4787873	2.891444	0.04737662	2.561084	16.5056	2.561084	0.2646736
2.627188	0.05059362	2.627188	0.09260247	2.620578	0.106066	2.633798	0.1892428	2.627188	0.2236384	2.627188	0.3038223	2.884841	0.0179645	2.627188	0.4015486	2.620578	0.08389255	2.640407	0.4129351	2.627188	0.4109849	2.627188	0.2391007	2.627188	0.4323268	2.620578	0.4671833	2.633798	0.3257107	2.898047	0.2922133	2.759349	0.4033702	2.765955	0.2780831	3.254344	0.01792557	2.759349	0.2236001	2.726315	0.4158134	2.825405	0.03756877	2.633798	0.1631481	2.607358	0.006312519	2.759349	0.5161292	2.765955	0.595469	2.898047	0.03575332	2.567695	12.66874	2.567695	0.06916096
2.633798	0.04324242	2.633798	0.08541581	2.627188	0.1475688	2.640407	0.180124	2.633798	0.2360628	2.633798	0.3153632	2.891444	0.01832549	2.633798	0.3774413	2.627188	0.1084201	2.647016	0.4103992	2.633798	0.4200824	2.633798	0.2143902	2.633798	0.440525	2.627188	0.4101946	2.640407	0.3344569	2.90465	0.3196131	2.765955	0.5185229	2.772561	0.2718695	3.260937	0.005559009	2.765955	0.30762	2.732922	0.5442676	2.83201	0.04368468	2.640407	0.1443607	2.613968	0.004509067	2.765955	0.4384769	2.772561	0.4844552	2.90465	0.02287943	2.574306	5.842502	2.574306	0.08792409
