OTAB_078wtp_T060_q	OTAB_078wtp_T060_i	OTAB_082wtp_T025_q	OTAB_082wtp_T025_i	OTAB_078wtp_T058_q	OTAB_078wtp_T058_i	OTAB_093wtp_T025_q	OTAB_093wtp_T025_i	OTAB_100wtp_T095_q	OTAB_100wtp_T095_i
6.828335	0.04844558	6.956912	0.00989326	6.821902	0.07658303	6.635179	0.04914734	6.635179	0.1427851
6.834767	0.05319038	6.963337	0.01247546	6.828335	0.06281591	6.641623	0.03630471	6.641623	0.02558799
6.8412	0.04056947	6.969761	0.01210945	6.834767	0.02893713	6.648066	0.01863586	6.648066	0.009221059
6.847631	0.06558171	6.976185	0.01279798	6.8412	0.1208819	6.65451	0.05748369	6.65451	0.07559356
6.854063	0.03790965	6.982609	0.01614263	6.847631	0.0631274	6.660953	0.008406088	6.660953	0.006866778
6.860494	0.05445793	6.989032	0.024836	6.854063	0.02744344	6.667395	0.02983311	6.667395	0.05121287
6.866924	0.09004662	6.995455	0.01216695	6.860494	0.08581767	6.673837	0.0363641	6.673837	0.02657187
6.873355	0.05416249	7.001877	0.02540258	6.866924	0.1392395	6.680279	0.02741875	6.680279	0.03896573
6.879784	0.07707641	7.008299	0.01835278	6.873355	0.04008925	6.686721	0.03564953	6.686721	0.01046368
6.886214	0.0207067	7.01472	0.0110908	6.879784	0.0337104	6.693162	0.06471581	6.693162	0.003555253
6.892643	0.03725484	7.021142	0.01463479	6.886214	0.09647817	6.699602	0.04786282	6.699602	0.1268432
6.899072	0.1047296	7.027562	0.01645194	6.892643	0.09896112	6.706043	0.01902638	6.706043	0.01477399
6.9055	0.05689537	7.033983	0.007561081	6.899072	0.04688009	6.712482	0.03441302	6.712482	0.0002955331
6.911928	0.05098962	7.040403	0.01699027	6.9055	0.02787863	6.718922	0.04440458	6.718922	0.05648351
6.918355	0.04688607	7.046822	0.01392843	6.911928	0.04542499	6.725361	0.05405456	6.725361	0.07708882
6.924782	0.0381881	7.053241	0.01660251	6.918355	0.06444576	6.7318	0.03899981	6.7318	0.007038295
6.931209	0.1372633	7.05966	0.01647055	6.924782	0.0799935	6.738238	0.03529469	6.738238	0.01869628
6.937635	0.0431962	7.066079	0.01210256	6.931209	0.07933853	6.744676	0.03072829	6.744676	0.06072723
6.944061	0.04847061	7.072497	0.01570739	6.937635	0.05207857	6.751114	0.05711075	6.751114	0.06260838
6.950487	0.06086878	7.078914	0.0171833	6.944061	0.05370398	6.757551	0.03287822	6.757551	0.03742685
6.956912	0.03726422	7.085331	0.01185647	6.950487	0.09563029	6.763988	0.02420348	6.763988	0.02078773
6.963337	0.05998681	7.091748	0.008270558	6.956912	0.06817907	6.770424	0.0412685	6.770424	0.05356593
6.969761	0.03411514	7.098165	0.009847405	6.963337	0.04837134	6.77686	0.023629	6.77686	0.00577181
6.976185	0.07471623	7.104581	0.01879277	6.969761	0.03892849	6.783296	0.04510424	6.783296	0.02405403
6.982609	0.0810977	7.110996	0.01664193	6.976185	0.09793856	6.789731	0.07326723	6.789731	0.01247657
6.989032	0.07601831	7.117411	0.01507119	6.982609	0.04165352	6.796166	0.01639282	6.796166	0.04613585
6.995455	0.06141703	7.123826	0.01362448	6.989032	0.0392994	6.802601	0.03985216	6.802601	0.03801546
7.001877	0.07655621	7.13024	0.01355278	6.995455	0.1068386	6.809035	0.02315511	6.809035	0.003501448
7.008299	0.03442082	7.136654	0.01776669	7.001877	0.06532471	6.815468	0.07605034	6.815468	0.03879413
7.01472	0.1025581	7.143068	0.01351406	7.008299	0.03873143	6.821902	0.05695618	6.821902	0.004865433
7.021142	0.07926109	7.149481	0.009912108	7.01472	0.07167465	6.828335	0.01645311	6.828335	0.1634993
7.027562	0.02447707	7.155894	0.009329746	7.021142	0.09204968	6.834767	0.0253952	6.834767	0.01935514
7.033983	0.07435843	7.162306	0.01894657	7.027562	0.03439148	6.8412	0.08794689	6.8412	0.03822912
7.040403	0.02923285	7.168718	0.01330101	7.033983	0.06549178	6.847631	0.09238798	6.847631	0.01290731
7.046822	0.07424749	7.17513	0.01083846	7.040403	0.07605059	6.854063	0.04232952	6.854063	0.101665
7.053241	0.04464008	7.181541	0.01370814	7.046822	0.0331178	6.860494	0.02173314	6.860494	0.01889077
7.05966	0.05446513	7.187952	0.02351853	7.053241	0.07225647	6.866924	0.06370222	6.866924	0.02794556
7.066079	0.06470527	7.194362	0.0148831	7.05966	0.1281597	6.873355	0.03670441	6.873355	0.02118236
7.072497	0.04652741	7.200772	0.01881751	7.066079	0.0350673	6.879784	0.04064951	6.879784	0.009476316
7.078914	0.03854797	7.207181	0.008762925	7.072497	0.04795741	6.886214	0.02349567	6.886214	0.02039127
7.085331	0.08176979	7.21359	0.01017114	7.078914	0.06952046	6.892643	0.04584463	6.892643	0.02429111
7.091748	0.09053565	7.219999	0.01912208	7.085331	0.05473568	6.899072	0.06931976	6.899072	0.003451691
7.098165	0.0645911	7.226407	0.0106984	7.091748	0.06147016	6.9055	0.03512101	6.9055	0.02399295
7.104581	0.0763602	7.232815	0.02083146	7.098165	0.03589029	6.911928	0.02029156	6.911928	0.1658591
7.110996	0.07030051	7.239223	0.0200735	7.104581	0.07506701	6.918355	0.07275643	6.918355	0.006932748
7.117411	0.06699773	7.24563	0.01771474	7.110996	0.08405134	6.924782	0.02811561	6.924782	0.03436047
7.123826	0.04682168	7.252036	0.007293573	7.117411	0.02798406	6.931209	0.02885269	6.931209	0.07107207
7.13024	0.03317945	7.258443	0.01664213	7.123826	0.07234073	6.937635	0.01124146	6.937635	0.005540567
7.136654	0.1208678	7.264848	0.01526412	7.13024	0.09134252	6.944061	0.04582503	6.944061	0.008948902
7.143068	0.05573399	7.271254	0.02027846	7.136654	0.102958	6.950487	0.03228549	6.950487	0.07784752
7.149481	0.02364908	7.277659	0.01991936	7.143068	0.06280775	6.956912	0.05096257	6.956912	0.03222287
7.155894	0.06978495	7.284063	0.01676244	7.149481	0.03370512	6.963337	0.04946367	6.963337	0.02046747
7.162306	0.09346336	7.290468	0.02117954	7.155894	0.08496501	6.969761	0.0513075	6.969761	0.09651195
7.168718	0.07132077	7.296871	0.04124562	7.162306	0.05112065	6.976185	0.0470151	6.976185	0.0325419
7.17513	0.084052	7.303275	0.01635546	7.168718	0.05806254	6.982609	0.06397993	6.982609	0.01673053
7.181541	0.03239519	7.309678	0.02782075	7.17513	0.03934216	6.989032	0.05775658	6.989032	0.04823652
7.187952	0.02508745	7.31608	0.04850847	7.181541	0.03873657	6.995455	0.01590984	6.995455	0.06354336
7.194362	0.08680621	7.322482	0.01558624	7.187952	0.07815203	7.001877	0.0177459	7.001877	0.01565638
7.200772	0.03296983	7.386481	0.0003903495	7.194362	0.1047075	7.008299	0.02108574	7.008299	0.01821775
7.207181	0.04297015	7.399276	0.002446114	7.200772	0.04265349	7.01472	0.04565695	7.01472	0.03553638
7.21359	0.02057314	7.405672	0.0001274886	7.207181	0.1016134	7.021142	0.05261867	7.021142	0.01158935
7.219999	0.06242107	7.412069	0.001485314	7.21359	0.04218304	7.027562	0.03087791	7.027562	0.0165482
7.226407	0.03334258	7.418465	0.0009032711	7.219999	0.119017	7.033983	0.05159232	7.033983	0.02122896
7.232815	0.05170592	7.42486	0.001705089	7.226407	0.05631759	7.040403	0.02392537	7.040403	0.04707623
7.239223	0.02191646	7.431255	0.0008292155	7.232815	0.07786112	7.046822	0.03051333	7.046822	0.03431961
7.24563	0.0120163	7.444044	0.0005516389	7.239223	0.0476599	7.053241	0.03806276	7.053241	0.08016968
7.252036	0.03518667	7.450438	0.0003694355	7.24563	0.04404906	7.05966	0.0139647	7.05966	0.0647078
7.258443	0.04458299	7.456831	2.18395e-05	7.252036	0.04577125	7.066079	0.0194958	7.066079	0.04767172
7.264848	0.008981982			7.258443	0.05062951	7.072497	0.006919215	7.072497	0.02813759
7.271254	0.01970794			7.264848	0.05449474	7.078914	0.01545322	7.078914	0.04399837
7.277659	0.01507248			7.271254	0.1146352	7.085331	0.01510695	7.085331	0.04590887
7.284063	0.01723382			7.277659	0.06446825	7.091748	0.004428573	7.091748	0.04771425
7.290468	0.02050206			7.284063	0.03291804	7.098165	0.005371879	7.098165	0.003792941
7.296871	0.009666324			7.290468	0.03510178	7.104581	0.004961851	7.104581	0.087827
7.303275	0.02311428			7.296871	0.1265529	7.110996	0.003150157	7.110996	0.05413743
7.309678	0.01489478			7.303275	0.1263975	7.117411	0.004496592	7.117411	0.02786943
7.31608	0.02900702			7.309678	0.1224518	7.123826	0.01357993	7.123826	0.03549732
7.42486	0.0001689345			7.31608	0.101966	7.13024	0.05179623	7.13024	0.005220571
7.431255	5.436618e-05			7.322482	0.1017972	7.136654	0.2164865	7.136654	0.006614618
7.43765	1.812327e-05			7.328884	0.0433842	7.143068	0.618006	7.143068	0.0551865
7.444044	1.92003e-06			7.335285	4.148871e-05	7.149481	0.4624717	7.149481	0.08288611
				7.341686	0.0002245597	7.155894	0.4634808	7.155894	0.06709024
				7.360886	3.889252e-08	7.162306	0.5183936	7.162306	0.05505621
				7.373685	0.0003716007	7.168718	0.3801036	7.168718	0.02069197
						7.17513	0.1597224	7.17513	0.0402728
						7.181541	0.1204675	7.181541	0.07137868
						7.187952	0.1763635	7.187952	0.02401284
						7.194362	0.116206	7.194362	0.003601546
						7.200772	0.1525292	7.200772	0.08362428
						7.207181	0.2819894	7.207181	0.01391016
						7.21359	0.1773915	7.21359	0.03481582
						7.219999	0.1840441	7.219999	0.06597774
						7.226407	0.06762601	7.226407	0.01831876
						7.232815	0.04422092	7.232815	0.03904385
						7.239223	0.05815337	7.239223	0.05257918
						7.24563	0.05806068	7.24563	0.02008733
						7.252036	0.03060796	7.252036	0.0350483
						7.258443	0.04298133	7.258443	0.005879762
						7.264848	0.03508761	7.264848	0.04126149
						7.271254	0.02425656	7.271254	0.03705338
						7.277659	0.03225424	7.277659	0.03623607
						7.284063	0.03862052	7.284063	0.06098118
						7.290468	0.01477272	7.290468	0.04520117
						7.296871	0.01803845	7.296871	0.08619656
						7.303275	0.05562186	7.303275	0.06917722
						7.309678	0.03938151	7.309678	0.04628746
						7.31608	0.04966468	7.31608	0.2554699
						7.322482	0.02440487	7.322482	0.006393123
						7.380083	2.75938e-06	7.328884	3.890496e-07
						7.399276	3.348441e-05	7.341686	0.0001878555
						7.405672	8.755217e-05	7.367286	0.002127893
						7.412069	0.0009000039	7.386481	0.003259045
						7.418465	0.001492288	7.392878	0.003963269
						7.42486	0.0001109738	7.405672	3.993777e-07
						7.431255	1.030899e-06		
						7.444044	5.343044e-05		
